Item_Iden,Item_Weig,Item_Fat_,Item_Visib,Item_Type,Item_MRP,Outlet_Ide,Outlet_Est,Outlet_Siz,Lo_Outlet_,Typ_Item_O,Item_Sales
FDX03,14.993352961714468,reg,0.053218710295238315,Meat,270.2231091545699,OUT027,1998,High,Tier 1,Grocery Store,1567.43792235718
DRC11,10.193674091349644,Regular,0.04624940146475869,Breads,161.50600243508728,OUT022,1991,High,Tier 3,Supermarket,402.83972611620544
FDX17,14.59646737776759,low fat,0.061020436738002996,Hard Drinks,183.0461265512366,OUT028,1997,Small,Rural,Shopping Complex,522.4029949412184
FDA13,13.521263835229977,low fat,0.024089840546968687,Meat,148.18711724108644,OUT047,2001,High,Tier 1,Grocery Store,1056.166555946111
FDN01,12.293874547810056,LF,0.031582813170499574,Meat,247.5376888361793,OUT043,1992,small ,Zone A,DCO,1262.135913093526
FDX17,16.800357742793093,Regular,0.0653979152213159,Snack Foods,210.1283012130267,OUT011,2004,Tiny,Tier 2,DCO,815.0421384497761
FDX14,16.462816134168392,Regular,0.037020835127243114,Breakfast,74.0180447178735,OUT020,1991,Very High,Tier 3,Supermarket,427.5961040200208
FDX15,16.646953685472138,Low Fat,0.03515953604197353,Meat,83.33411321419563,OUT042,1998,Very High,Tier 2,DCO,545.3341780627858
DRC11,16.268226661121886,LF,0.17526016344601514,Dairy,134.25936107667775,OUT046,2007,Small,Tier 1,Shopping Complex,375.8136677731841
FDX15,7.451833326480396,reg,0.015880612534483772,Seafood,66.74161551533763,OUT016,1999,Medium,Tier 2,DCO,274.4206005361803
FDA01,18.159963787220892,LF,0.025069211477554216,Meat,130.14347936454521,OUT013,2002,Very High,Tier 2,DCO,1060.416023033698
FDN08,18.29263620174934,LF,0.07732814004827793,Health and Hygiene,211.75526397053184,OUT056,1995,Small,Tier 3,Grocery Store,1579.6499049988092
FDN06,18.284911944572485,Regular,0.0534940883595428,Meat,53.278559017581884,OUT049,2007,Medium,Tier 3,Grocery Store,540.5204462876585
FDX01,16.201685903530993,reg,0.08692388571470855,Fruits and Veggies,203.43190680536406,OUT059,2004,Small,Tier 2,Grocery Store,587.1221582066598
FDX06,11.054850969576023,LF ,0.06045895481387145,Meat,98.69305341969535,OUT026,1997,Small,Tier 3,Hypermarket,935.3609923317293
FDN01,19.02246137159962,No Fat,0.35,Baking Goods,120.1567911181153,OUT018,1993,Small,Rural,Grocery Store,1092.275555459702
FDA15,13.457682129764493,Regular,0.10192795750301378,Starchy Foods,163.00364112102685,OUT029,2000,High,Tier 1 ,Grocery Store,818.1915492578872
FDA09,13.709834499141866,LF ,0.27269469001837526,Meat,161.2105748593179,OUT027,1991,Medium,Rural,Hypermarket,900.6248340645667
FDA20,14.0905343323032,low fat,0.024909855072743757,Frozen Foods,100.89618829009788,OUT007,2004,Med,Rural,Grocery Store,1392.756328389793
FDX03,7.015851905186954,LF,0.11129617280536594,Starchy Foods,164.39614061908645,OUT050,2000,Medium,Rural,DCO,310.78370580106673
FDA02,16.275220790174025,LF,0.02141127956825159,Starchy Foods,204.38024439633975,OUT023,2000,Small,Tier 2,Grocery Store,1275.3341587540299
FDA01,7.933468978477286,low fat,0.04089309904550581,Seafood,256.2170740449245,OUT048,2005,HIGH,Rural,DCO,1446.7076845774254
FDX16,14.582411050902557,low fat,0.08228728791989133,Starchy Foods,136.66692234140217,OUT052,1994,High,Rural,Shopping Complex,565.9301003807875
DRC04,8.882914239806002,LF,0.03711283848717932,Meat,,OUT023,2006,High,Tier 3,Shopping Complex,916.3436311468608
FDA24,20.767769227383365,Low Fat,0.029357315862012418,Frozen Foods,170.09678298093763,OUT052,1990,High,Rural,Hypermarket,1156.700614833605
FDA16,,LF,0.11167599951459144,Meat,214.60221817729797,OUT048,1992,Very High,Tier 2,Hypermarket,411.4716846862739
FDA09,15.977809609477125,LF,0.04695230537670909,Meat,170.64905110572124,OUT027,2001,High,Tier 2,DCO,1282.7887424037424
FDX09,9.470346348312685,Low Fat,0.05691550998852498,Meat,213.61174717523838,OUT026,2003,Very High,Tier 2,Grocery Store,1663.9199843978663
FDN05,19.054773391565817,reg,0.21952437236738395,Drinks,202.81972390724394,OUT045,2001,Very High,Rural,Hypermarket,990.9964882094122
FDA09,9.833388670097747,low fat,0.03211408216492902,Canned,121.92668873869624,OUT052,2000,Medium,Tier 2,Grocery Store,1045.511270785878
FDX05,18.059593803570852,LF,0.015559226080417723,Household,151.12993254619974,OUT019,1990,V. High,Tier 3,Dist. Center,780.9807709227666
FDN04,14.341098230095886,Low Fat,0.02171669643837073,Starchy Foods,198.41231368455843,OUT055,1990,Small,Tier 2,Shopping Complex,466.9394164046882
FDA17,13.853147537999384,reg,0.0754962877135662,Snack Foods,50.9517104469557,OUT031,1990,Small,Rural, Hypermarket ,317.5338065495272
DRC03,,low fat,0.06441003161672326,Seafood,,OUT013,1991,High,Tier 1,DCO,1090.773954593414
FDX08,15.553236071379322,Regular,0.06593279857093672,Snack Foods,242.23427226082623,OUT056,1992,small ,Tier 2,Hypermarket,1882.8058052976057
DRC08,17.605368729107838,low fat,0.04886383864231671,Hard Drinks,25.0,OUT027,1995,High,Tier 2,Grocery Store,538.2103788595514
FDA08,,No Fat,0.21969270370734395,Frozen Foods,216.3779990068428,OUT058,1992,Small,Tier 3,Shopping Complex,920.6586811705572
DRC05,5.5006726160050015,reg,0.044664254720470864,Health and Hygiene,112.80195641376592,OUT053,2007, Medium ,Rural,Hypermarket,1168.066759204085
FDA22,11.226969903841507,low fat,0.10546528731928237,Dairy,169.8235452359208,OUT034,2003, Small ,Tier 3,Hypermarket,958.6725941075464
FDN03,3.5,LF,0.08276207506193724,Breakfast,171.16443859726797,OUT054,1997,Medium,Rural,DCO,1098.646751503265
FDA12,15.315663930637292,low fat,0.12274354248390003,Baking Goods,160.81003713403368,OUT052,2005,High,Tier 3,DCO,1180.821326731029
FDX13,21.495755702330676,Regular,0.2000844772126036,Seafood,56.275344298822944,OUT004,2000,Small,Tier 3,DCO,459.74768668323793
DRC08,9.444130507328536,Regular,0.09561841829443941,Frozen Foods,114.1711583032959,OUT014,1994,Very High,Rural,Grocery Store,60.0
DRC14,10.772409266237462,Regular,0.044386759265996,Meat,195.67897915798827,OUT049,1993,Medium,Tier 1,Grocery Store,488.76288907182686
DRC14,13.82105470734939,LF,0.029013405341142554,Household,164.0588193567765,OUT036,1994,,Tier 1,Grocery Store,535.8075382088526
FDA05,6.4287716502326635,LF,0.031948665310751585,Meat,117.900006820117,OUT004,1992,Very High,Tier 2,Grocery Store,472.9623794343051
FDA16,16.163022188584726,low fat,0.05847744282899333,Soft Drinks,138.48456602768312,OUT034,1992,High,Tier 2,DCO,343.8648810939282
FDN01,13.271620654123335,reg,0.02895982150230005,Meat,178.20532125493057,OUT002,1998,Small,Tier 1,DCO,765.7522249056466
FDA15,13.285818166288214,reg,0.12476728488925792,Health and Hygiene,1026.6089101540563,OUT019,2003,Very High,Tier 3,Hypermarket,1097.7047540840585
FDN17,5.8231165720286535,reg,0.04843498853337981,Meat,254.1584694347696,OUT059,1990,Medium,Tier 3,Grocery Store,1468.14195099678
FDN11,17.144337964043533,LF,0.16596313626171175,Meat,197.27410947793462,OUT001,2003,Medium,Tier 3,Hypermarket,488.9976188520136
FDN03,12.509484496050172,No Fat,0.10116706493955997,Canned,96.24041925132892,OUT051,2001,Small,Rural,DCO,566.9230352374235
DRC13,9.716983781691146,reg,0.10916118705597797,Meat,120.03314245102277,OUT011,1995,Medium,Tier 3,DCO,282.047832482456
FDX16,14.322838266253715, LF ,0.08622017167220149,Dairy,126.390655341126,OUT031,1996,High,Tier 2,Shopping Complex,296.9963638194485
DRC09,9.494312470574991,Low Fat,0.06417205317131516,Others,98.50613552831537,OUT008,2006,High,Tier 1,Shopping Complex,109.29620221432214
FDA23,14.019280236265448,LF,0.06367217531246719,Meat,31.331863045788495,OUT055,1998,Tiny,Tier 3,DCO,395.89307792118746
FDN13,13.427327499711865,Low Fat,0.09463113338112893,Meat,151.26819308164312,OUT019,1990,Small,Rural,DCO,1042.77183611358
FDA18,11.427402893516184,NoFat,0.03744061770433269,Canned,119.79840727979257,OUT004,2004,Very High,Tier 3,Grocery Store ,1198.9503684746355
FDA18,17.473935455480127,No Fat,0.04713861883418802,Snack Foods,160.93097595263086,OUT022,1996,Medium,Tier 1,Grocery Store,651.7694238299654
FDN09,10.622437739754913,LF,0.06025356873291004,Meat,192.25443431883227,OUT032,2003,Medium,Tier 3,DCO,1828.0531301782887
DRC01,10.468354177197108,low fat,0.024987936318531884,Canned,,OUT039,2006,Medium,Tier 2,Grocery Store ,692.8233461937484
DRC04,7.318669487479379,low fat,0.03243721489256754,Meat,144.05052401083483,OUT011,2004,High,Rural ,Shopping Complex,1259.5677855394579
FDA12,8.999718111426391,low fat,0.08782294119276973,Frozen Foods,100.26559011915171,OUT052,1996,Small, Tier 1 ,Hypermarket,60.0
FDA19,12.290682319138154,No Fat,0.028670589179282054,Starchy Foods,177.43452188701036,OUT015,1999,Small,Tier 3,Supermarket,1665.994488754144
FDN18,19.22430085335901,Low Fat,0.0872816797837446,Drinks,102.66635745543203,OUT017,2000,Very High,tier-3,Hypermarket,522.4771362662389
FDX09,11.0509321717648,No Fat,0.0665281853827624,Household,204.0617115246257,OUT018,1992,Medium,Rural,Shopping Complex,1306.849450549203
FDA03,14.952908785639387,LF,0.029686996019890992,Health and Hygiene,131.63592981517309,OUT014,1993,Very High,Tier 2,Shopping Complex,-158.65566970879522
FDX16,14.435724397477916,low fat,0.0766309374385216,Household,221.0519839321461,OUT033,1998,Very High,Tier 3,Grocery Store,1254.228127041189
FDX02,15.747176601746606,Low Fat,0.0919963147656475,Frozen Foods,77.83526517636305,OUT034,1990,Small,Tier 3,Grocery Store,60.0
FDN19,10.862625021073558,Low Fat,0.025588734184040517,Starchy Foods,173.31271159769568,OUT034,2003,Hgh,Tier 1,Hypermarket,605.5345721439674
FDA05,9.148403542921109,reg,0.09280991610071955,Frozen Foods,158.97357504379318,OUT047,1994,Very High,Tier 1,Supermarket,203.68527877649478
FDN09,15.303998839325658,low fat,0.07636349758956325,Meat,183.05346277962178,OUT055,1998,Very High,Tier 3,Hypermarket,60.0
FDA19,5.701545512096734,Low Fat,0.07849334268041833,Meat,144.48336872201418,OUT001,1992,Very High,Rural,Hypermarket,1697.2911733264577
DRC06,9.931225077473307,reg,0.03358072808513127,Seafood,199.31980509946902,OUT019,2000,Small,Tier 1,Supermarket,1676.372963552035
FDN17,7.1913400985414695,Regular,0.0431616352074461,Dairy,173.14035132483963,OUT052,2000,Small,Tier 2,Grocery Store,1426.2776365194004
FDX07,11.696389652767294,LF,0.07947798709552163,Baking Goods,190.77881516971829,OUT039,1991,Medium,Rural,Hypermarket,1611.0567552299121
FDX11,9.884805372736729,low fat,0.02628730472694702,Frozen Foods,231.47446267907776,OUT015,2003,High,Tier 2,Supermarket,1217.127969458015
FDA23,12.894548653462257,No Fat,0.09803605188522067,Soft Drinks,103.89042150644559,OUT038,2006,Medium,Tier 2,Supermarket,450.7321190402464
DRC07,17.778995094725445,LF,0.0836634053905818,Frozen Foods,157.3825607881801,OUT042,1994,,Tier 1,DCO,1298.3395295226414
FDN04,16.513395643363253,low fat ,0.2347924627245219,Vegetables,167.06778084658424,OUT018,1991,High,Tier 3,Hypermarket,806.6918988273726
FDA05,11.924740382696836,low fat ,0.14053962185988633,Meat,92.15539795619215,OUT025,1990,Medium,Rural,Shopping Complex,774.9003456393655
DRC11,16.245813697066033,LF,0.08472681078061743,Breads,144.7575452440287,OUT017,1997,High,Tier 3,Shopping Complex,790.3978057416433
FDN07,17.96344998717519,LF,0.02562651085062678,Baking Goods,107.60417329394323,OUT034,2005,Medium,Tier 3,Grocery Store,1017.8793868203791
FDN11,,Low Fat,0.055075342009173474,Hard Drinks,125.80505754550985,OUT023,2001,Very High,Tier 3 ,Grocery Store,19.638684627567386
FDX02,15.11520553955662,No Fat,0.051986272118182096,Meat,167.32878640992664,OUT030,2005,Hgh,Tier 2,Shopping Complex,60.0
FDA03,11.39814878620402,Regular,0.08100597792940636,Meat,152.7115267928,OUT003,1994,Very High,Tier 2,Shopping Complex,961.9090519130834
DRC09,6.694779100647548,reg,0.06569032286165083,Seafood,119.16985045428525,OUT006,1991,Very High,Rural,Supermarket,285.5660402429687
DRC05,12.226333531332822,reg,0.02310635350142281,Meat,217.47350766222604,OUT039,1992,Large,Tier 3,Hypermarket,1840.3834319111234
FDA06,16.228880864349545,No Fat,0.03083510659255835,Meat,153.2447283137014,OUT050,2007,Small,Tier 3,Grocery Store,498.8642118743588
FDN11,11.842531266581704,LOW FAT,0.17213487038617487,Fruits and Veggies,128.01080524119354,OUT057,2003,Small,Tier 3,Shopping Complex,60.0
FDX15,,No Fat,0.06487724476679677,Fruits and Veggies,155.90512330317424,OUT005,1997,High,Tier 1,Supermarket,591.2211906103598
FDX07,15.707683574256404,No Fat,0.10766405659690398,Meat,108.09995070801463,OUT053,2005,Very High, Tier 2 ,Grocery Store,1186.566774624262
DRC11,13.888983745346737,reg,0.022078111172822004,Dairy,119.4674893175424,OUT050,1991,Very High, Tier 3 ,Supermarket,1258.247208247285
FDA03,11.74799186032012,Regular,0.014674204452031497,Others,113.47353983880072,OUT045,1996,Medium,Tier 1,DCO,884.3597785604288
DRC03,16.979089343985578,reg,0.12550349335776595,Frozen Foods,178.024998231452,OUT033,2002,Mega,Tier 1,Shopping Complex,764.3153655913598
FDA06,9.01485166193402,,0.19169359265659072,Household,25.0,OUT052,1997,Very High,Tier 2,Shopping Complex,60.0
FDN12,20.899151495050862,Reg.,0.049143648175063254,Dairy,110.58783605608792,OUT023,2002,Small,Tier 3,Supermarket,549.2863430832049
FDA23,12.945456961239,LF,0.12107614970505494,Fruits and Veggies,218.240838232376,OUT001,2000,Very High,Tier 3,Hypermarket,1588.6433225257083
FDX09,14.706403091607624,Regular,0.06540857181883758,Hard Drinks,84.23041983192283,OUT057,1999,Very High,Tier 2,Shopping Complex,773.1546807448336
FDA02,9.898341008653258,No Fat,0.0781321488958019,Drinks,102.61907836179512,OUT005,2004,Small,Tier 2,Grocery Store,1593.4477921327143
FDN14,17.413103393856716,Regular,0.07206199211157972,Seafood,35.4277307412965,OUT012,1998,Small,Tier 1,Grocery Store,60.0
DRC05,13.546632129933304,Regular,0.05444029259010037,Drinks,149.22006575410424,OUT001,2002,Small,Tier 2,Shopping Complex,906.8842340850399
FDA20,11.826626534440262,Low Fat,0.35,Baking Goods,125.83021649543855,OUT015,2004,Medium,Tier 3,Supermarket ,1269.5281811156772
FDA12,15.24338705326959,Regular,0.021526181225523244,Meat,146.68761823232344,OUT029,1992,Small,Rural,DCO,682.426922722771
DRC05,15.95204824924874,LF,0.06616295333854058,Household,144.1631964270833,OUT012,1995,Medium,Tier 3,Grocery Store,1849.3600292315266
FDN02,9.064135775526383,reg,0.03436037708792928,Meat,194.88319831410496,OUT053,1996,Very High,Tier 3,Shopping Complex,694.4935323080238
FDA16,15.316858200231863,LF,0.07566336951686235,Household,97.35166781407099,OUT023,2003,Very High,Tier 1,Shopping Complex,633.9288564029968
FDA20,17.059812068147107,LF,0.03298259972971972,Hard Drinks,140.30740412467438,OUT057,2002,High,Tier 1,,122.53327577743926
FDA05,14.585007813978477,low fat,0.1307565746946178,Meat,292.2172848595983,OUT056,2003,Small,Tier 2,DCO ,1623.7120283799718
DRC03,12.176753982826497,Low Fat,0.02424595966990629,Snack Foods,116.66978974847194,OUT006,1999,Small,Tier 3,Supermarket,755.0048334469785
FDA18,17.96452190864266,reg,0.06827342917540756,Frozen Foods,75.5971419205436,OUT003,1997,Medium,Tier 1,Supermarket,571.0207389531358
FDA18,0.16206304482939873,LF,0.059662613158901805,Health and Hygiene,70.65385372007732,OUT048,2004,Small,Tier 2,Shopping Complex,60.0
FDN16,14.20154748669504,Low Fat,0.04594109794609898,Soft Drinks,25.0,OUT034,1995,Small,Rural,Hypermarket,82.70109231470906
FDA21,72.46653962416174,Regular,0.02015266595436596,Canned,214.47188017030166,OUT058,1994,Small,Rural,Supermarket,256.87336434941346
FDN02,9.143251632821892,,0.06460579258044989,Breads,126.07262812785552,OUT041,1998,High,Tier 1,Grocery Store,295.4366307938847
FDA03,22.871847855238634,Low Fat,0.01781250388133279,Soft Drinks,208.31898602929982,OUT052,1993,Very High,Tier 2,Shopping Complex ,212.55038208599058
FDX01,12.016039178936055,reg,0.09003013759691425,Baking Goods,170.68053854968267,OUT013,1992,Very High,Rural,DCO,960.4118146122524
FDX03,12.675284864822236,Regular,0.1008135670488596,Hard Drinks,,OUT030,1998,Small,Rural,Hypermarket,532.3444281674072
FDA02,9.240219120620305,LF,0.11115347740159019,Frozen Foods,81.48218413712148,OUT036,1994,Small,Tier 2,Grocery Store,1795.8928065135665
FDA14,10.085798543770537,low fat,0.044238714154154916,Meat,122.07141740990241,OUT041,1991,V. High,Tier 1,Supermarket,603.6548249451004
FDN01,14.416241855846582,Low Fat,0.08011796511710466,Drinks,144.23290029591098,OUT008,1999,High,Tier 2, Shopping Complex ,479.898105294848
FDA21,6.603163846049813,No Fat,0.04758374212823385,Others,179.35808938631806,OUT049,1998,Small,Tier 1,Supermarket,179.4475626824858
FDX04,11.201250709548278,reg,0.11209274740777316,Hard Drinks,194.36648200529893,OUT043,1999,Small,Rural,Supermarket,503.0036941393462
FDA14,16.07447446571059,reg,0.06134754656217802,Breakfast,232.5202023152262,OUT030,2004,Very High,Tier 3,DCO,709.5625237550123
FDA03,6.892528662279817,LF,0.049107234144382964,Soft Drinks,218.68938587260743,OUT039,2004,Small,Tier 2,Supermarket,600.7219163143568
FDN08,20.23798503633815,LF,0.137489518107804,Meat,145.87287500871219,OUT045,1991,Very High,Tier 3,Supermarket,709.0866233374073
FDA02,17.80374561148004,No Fat,0.11482512956235841,Starchy Foods,231.41024737666723,OUT009,1990,Medium,Tier 1,GroceryStore,1435.2782604156894
FDN18,10.759718813077395,low fat,0.06336151400590381,Breads,288.26679074744715,OUT010,1998,SML,Rural,Supermarket,419.43226866465875
DRC08,15.768831603178372,Regular,0.04498372341823592,Starchy Foods,97.38967794234183,OUT018,1995,V. High,Tier 1,DCO,350.80277179335445
DRC10,22.133397061041485,Low Fat,0.08136093518427209,Baking Goods,104.81229902574793,OUT042,1992,High,Tier 1,Grocery Store,1177.4732861688613
FDA20,12.315630390669767,Regular,0.21802873341510393,Soft Drinks,177.1172037614797,OUT053,1990,Mega,Tier 2,Shopping Complex,906.3098434210194
FDA21,15.526446724684657,reg,0.018889208813951966,Others,101.66219557517084,OUT004,1992,Medium,Rural,Hypermarket,277.75746147648726
FDA12,15.803260355260216,reg,0.07444216272689368,Fruits and Veggies,25.0,OUT049,2007,High,Tier 1,DCO,164.81700344626285
FDX04,4.573299474087614,Low Fat,0.034466102008741506,Meat,1197.8105883632966,OUT050,2005,Medium,Rural,DCO,1098.9981542039293
FDA08,17.28734223237872,low fat,0.04400022322594395,Snack Foods,139.31135294392487,OUT027,1998,Small,Tier 2,Hypermarket,617.3744441249796
FDA23,14.657369127570526,No Fat,0.08536218460137593,Breakfast,176.13237090130093,OUT037,2000,High,Tier 3,Shopping Complex,656.9952042274399
DRC12,8.525816904128813,low fat,0.04124416735385372,Soft Drinks,159.0642777112248,OUT014,1996,Med,tier-3,Supermarket,763.763564293172
DRC03,12.630075459665075,reg,0.03581613658637646,Breads,249.74452397313058,OUT009,1998,Medium ,Tier 2,Hypermarket,1298.6564899444393
FDA06,17.1687158976317,LF,0.05520465874376842,Meat,158.99129756129466,OUT020,2006,Small,Tier 2,DCO,858.5695890644247
FDA17,12.774887298803517,Low Fat,0.05416552245996307,Meat,125.58221601060518,OUT005,1996,Medium,Tier 3,Supermarket,295.28793250329403
FDN18,25.409879539680954,reg,0.06670285719488331,Meat,206.74655337487596,OUT044,1993,Small,Rural,Grocery Store,675.0919385900141
FDA23,12.373231668702704,No Fat,0.02951272146059648,Meat,32.454972792045524,OUT030,1991,Small,Tier 1,Shopping Complex,159.76956639674458
DRC13,17.996127331173618,reg,0.04234980266051175,Soft Drinks,63.98000842918606,OUT004,2007,Small,Rural,Shopping Complex,660.6911481823769
FDN12,14.17755822196532,Low Fat,0.08955665932536501,Meat,96.57185113771384,OUT059,1995,Small,Rural,DCO,
FDA22,13.426588923696642,Low Fat,,Meat,65.5336878256715,OUT018,1993,Very High,Tier 2,Hypermarket,-569.9008833888681
